data,trip_creation_time,route_schedule_uuid,route_type,trip_uuid,source_center,source_name,destination_center,destination_name,od_start_time,od_end_time,start_scan_to_end_scan,is_cutoff,cutoff_factor,cutoff_timestamp,actual_distance_to_destination,actual_time,osrm_time,osrm_distance,factor,segment_actual_time,segment_osrm_time,segment_osrm_distance,segment_factor
training,2018-09-22 21:45:22.722059,thanos::sroute:883e99fa-50a3-40e0-a2e2-9b12ed6ab8bf,FTL,trip-153765272272179691,IND845401AAA,Motihari_RajaBzr_D (Bihar),IND845305AAA,Raxaul_KairiyaT_D (Bihar),2018-09-23 01:50:15.441459,2018-09-23 04:13:40.229573,143.0,False,36,2018-09-23 02:04:38.394175,36.21452894298727,102.0,37.0,49.6358,2.756756756756757,74.0,20.0,25.1955,3.7
test,2018-10-02 06:10:53.531532,thanos::sroute:4a82dc91-6e1b-4d75-8b07-dba2aec1eb08,Carting,trip-153846065353113196,IND532001AAB,Srikakulam_Kuslpram_I (Andhra Pradesh),IND530012AAA,Visakhapatnam_Gajuwaka_IP (Andhra Pradesh),2018-10-02 10:27:08.119035,2018-10-02 15:03:07.094605,275.0,True,45,2018-10-02 13:08:29,46.26130653518059,102.0,47.0,62.771,2.1702127659574466,12.0,7.0,10.4829,1.7142857142857142
training,2018-09-16 00:54:43.998641,thanos::sroute:8b3f10bb-0273-41a2-87b2-856719c0226f,FTL,trip-153705928399838829,IND261001AAA,Sitapur_Chowk_D (Uttar Pradesh),IND262701AAA,Lakhimpur_Maheva_D (Uttar Pradesh),2018-09-16 08:12:53.899882,2018-09-16 10:14:04.376064,121.0,True,44,2018-09-16 08:53:23,44.587175328300326,80.0,53.0,52.6782,1.509433962264151,40.0,30.0,27.8069,1.3333333333333333
training,2018-09-25 14:41:09.278649,thanos::sroute:ffaf85f1-2f23-4367-aef7-c58044806911,FTL,trip-153788646927839254,IND000000ACA,Ludhiana_MilrGanj_HB (Punjab),IND160002AAC,Chandigarh_Mehmdpur_H (Punjab),2018-09-25 14:41:09.278649,2018-09-25 20:17:55.689552,336.0,False,87,2018-09-25 17:52:13,87.05764536065027,136.0,62.0,87.8593,2.193548387096774,32.0,14.0,20.9301,2.2857142857142856
test,2018-09-27 16:26:22.048821,thanos::sroute:69633991-6513-4476-9b36-99f82c3bd929,FTL,trip-153806558204856553,IND421302AAG,Bhiwandi_Mankoli_HB (Maharashtra),IND444005AAB,Akola_Gaurkshn_I (Maharashtra),2018-09-27 16:26:22.048821,2018-09-28 13:34:22.612199,1268.0,True,308,2018-09-28 02:56:42,308.73338941977454,632.0,274.0,372.8062,2.3065693430656933,56.0,16.0,23.215,3.5
training,2018-09-24 21:34:20.226341,thanos::sroute:95390c11-b18d-4f05-84c3-0e2e864b7da1,FTL,trip-153782486022612125,IND751002AAB,Bhubaneshwar_Hub (Orissa),IND530012AAA,Visakhapatnam_Gajuwaka_IP (Andhra Pradesh),2018-09-25 11:38:20.675332,2018-09-25 22:58:52.408910,680.0,True,374,2018-09-25 13:53:25,376.365138221288,513.0,311.0,425.9134,1.6495176848874598,30.0,16.0,22.9515,1.875
training,2018-09-18 23:50:26.704078,thanos::sroute:9e13f8b8-837d-4541-8c0e-4475cfafc0bf,Carting,trip-153731462670379917,IND630561AAA,Sivaganga_Wardno3_D (Tamil Nadu),IND623407AAA,Thiruvadanai_RamnadRD_D (Tamil Nadu),2018-09-18 23:50:26.704078,2018-09-19 01:45:10.268705,114.0,True,18,2018-09-19 01:21:20,19.09696400913479,23.0,14.0,20.1355,1.6428571428571428,12.0,7.0,10.2452,1.7142857142857142
training,2018-09-13 02:58:46.186719,thanos::sroute:cdf7bbbb-8fb5-4bd5-96d9-162fcf3d65dc,FTL,trip-153680752618634783,IND503185AAA,Bodhan_SuryaDPP_D (Telangana),IND503187AAA,Banswada_Menagrdn_D (Telangana),2018-09-13 05:49:47.301176,2018-09-13 06:52:00.044149,62.0,True,22,2018-09-13 06:23:23,22.91504230227435,28.0,23.0,25.855400000000003,1.2173913043478262,28.0,23.0,25.855400000000003,1.2173913043478262
training,2018-09-18 22:00:57.477663,thanos::sroute:9d2bd01b-a62f-4e36-8ac2-247e5fb38dca,FTL,trip-153730805747741121,IND788026AAC,Silchar_Sirikona_H (Assam),IND781018AAB,Guwahati_Hub (Assam),2018-09-18 22:00:57.477663,2018-09-19 09:26:26.326494,685.0,True,110,2018-09-19 02:31:22,119.78856183888942,415.0,176.0,235.884,2.3579545454545454,112.0,31.0,45.1889,3.612903225806452
training,2018-09-13 16:43:56.005115,thanos::sroute:c6c9cb6b-b537-4dcc-a60c-7257cdece096,FTL,trip-153685703600487526,IND131028AAB,Sonipat_Kundli_H (Haryana),IND251001AAA,Muzaffrngr_MhmodNgr_D (Uttar Pradesh),2018-09-13 16:43:56.005115,2018-09-13 21:44:05.128454,300.0,True,88,2018-09-13 18:43:25,88.54755336540065,180.0,98.0,120.6168,1.836734693877551,46.0,28.0,30.8934,1.6428571428571428
test,2018-10-02 21:37:27.901018,thanos::sroute:c89bcbd0-26ee-4dc1-b9e7-cea160959376,Carting,trip-153851624790076084,IND721134AAB,Kolaghat_Central_DPP_2 (West Bengal),IND721139AAC,Panskura_Central_D_3 (West Bengal),2018-10-03 02:08:30.930937,2018-10-03 03:03:54.478829,55.0,True,9,2018-10-03 02:30:07,9.317197564581512,14.0,14.0,18.546,1.0,14.0,14.0,18.546,1.0
test,2018-09-29 03:06:42.748792,thanos::sroute:16f438c4-c258-4955-8358-bdb1e256f1dc,FTL,trip-153819040274854866,IND421302AAG,Bhiwandi_Mankoli_HB (Maharashtra),IND712311AAA,Kolkata_Dankuni_HB (West Bengal),2018-09-29 03:06:42.748792,2018-10-01 08:00:56.013129,3174.0,True,1034,2018-09-30 00:32:47,1034.2495141286022,1875.0,898.0,1254.2855,2.0879732739420938,24.0,20.0,28.4216,1.2
training,2018-09-13 16:45:14.968006,thanos::sroute:d55366e7-ab8c-4502-b81a-db3bb65f846c,FTL,trip-153685711496765517,IND600056AAB,MAA_Poonamallee_HB (Tamil Nadu),IND560099AAB,Bengaluru_Bomsndra_HB (Karnataka),2018-09-13 16:45:14.968006,2018-09-14 01:41:08.068201,535.0,True,154,2018-09-13 21:15:26,157.33664161779532,213.0,167.0,190.4119,1.2754491017964071,21.0,21.0,23.153,1.0
training,2018-09-16 00:46:24.557847,thanos::sroute:bbda1b14-ddec-4bac-9585-e692bcaeafd6,FTL,trip-153705878455759903,IND140301AAA,Chandigarh_Kharar_DC (Chandigarh),IND140001AAA,RoopNagar_ChotiHvl_DC (Punjab),2018-09-16 02:50:12.534019,2018-09-16 04:08:10.709195,77.0,True,22,2018-09-16 03:06:16,23.590714537684637,34.0,23.0,25.8527,1.4782608695652173,34.0,23.0,25.8527,1.4782608695652173
training,2018-09-22 12:14:52.502340,thanos::sroute:de0c83be-7a36-46cd-983b-8799fbe8dedc,Carting,trip-153761849250210324,IND834002AAB,Ranchi_Hub (Jharkhand),IND826004AAA,Dhanbad_Kalynpur_I (Jharkhand),2018-09-22 12:14:52.502340,2018-09-22 20:18:51.261961,483.0,True,18,2018-09-22 19:19:22,18.328258604471685,50.0,20.0,27.143,2.5,21.0,8.0,11.4661,2.625
test,2018-09-30 09:02:11.407132,thanos::sroute:f6912dfd-a9cf-4ea7-a7ce-1403d4a419b4,FTL,trip-153829813140686488,IND501359AAE,Hyderabad_Shamshbd_H (Telangana),IND518002AAA,Kurnool_AbbasNgr_I (Andhra Pradesh),2018-09-30 09:02:11.407132,2018-09-30 15:58:22.781521,416.0,True,44,2018-09-30 14:48:00,45.06454485164915,61.0,40.0,57.4289,1.525,32.0,22.0,32.5066,1.4545454545454546
training,2018-09-21 17:43:41.894600,thanos::sroute:5e71fe74-0f45-42dc-97ce-082f6368abd0,FTL,trip-153755182189424511,IND811399AAA,Noida_Sector02_C (Uttar Pradesh),IND209304AAA,Kanpur_Central_H_6 (Uttar Pradesh),2018-09-21 22:19:34.569649,2018-09-22 07:56:46.024476,577.0,True,44,2018-09-22 06:02:17,44.46051170670228,70.0,32.0,46.217,2.1875,22.0,16.0,22.9614,1.375
training,2018-09-24 19:16:46.904838,thanos::sroute:69409580-4bf0-4bbf-96fe-9e7bc6582a27,FTL,trip-153781660690458646,IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),IND411033AAA,Pune_Tathawde_H (Maharashtra),2018-09-24 23:21:50.072883,2018-09-26 06:26:34.507050,1864.0,True,132,2018-09-26 02:24:03,132.81841042895948,242.0,127.0,163.0846,1.905511811023622,40.0,27.0,26.9856,1.4814814814814814
training,2018-09-16 14:24:47.780821,thanos::sroute:bc7dbb1d-9379-4674-b8d3-f9c3b965bb38,FTL,trip-153710789070188261,IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),IND712311AAA,Kolkata_Dankuni_HB (West Bengal),2018-09-16 14:24:47.780821,2018-09-18 04:01:34.152720,2256.0,True,968,2018-09-17 02:27:19,968.677470848186,1525.0,737.0,1044.3282,2.0691994572591588,22.0,16.0,22.919,1.375
test,2018-10-03 14:25:55.691752,thanos::sroute:6f20715d-5684-4595-a986-2836d48fc5b1,FTL,trip-153857675569150550,IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),IND421302AAG,Bhiwandi_Mankoli_HB (Maharashtra),2018-10-03 14:25:55.691752,2018-10-05 00:41:07.869217,2055.0,True,22,2018-10-04 23:21:55,22.053545758647623,53.0,27.0,29.43,1.962962962962963,53.0,27.0,29.43,1.962962962962963
training,2018-09-22 06:18:11.753446,thanos::sroute:6be6529b-f2ad-4714-b7ab-ac58f24711da,FTL,trip-153759709175320789,IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),IND600056AAB,MAA_Poonamallee_HB (Tamil Nadu),2018-09-22 06:18:11.753446,2018-09-24 17:32:30.346692,3554.0,True,1166,2018-09-23 05:05:58,1166.2682195611317,2176.0,1096.0,1512.5482,1.9854014598540144,30.0,17.0,25.4462,1.7647058823529411
training,2018-09-17 20:31:04.453412,thanos::sroute:a1c71d0b-1850-4d13-9729-8cb4ae045906,Carting,trip-153721626445315859,IND742121AAA,Nowda_AmtlaDPP_D (West Bengal),IND742101AAC,Baharampur_Chuanpur_I (West Bengal),2018-09-18 04:33:46.350209,2018-09-18 05:58:59.116361,85.0,False,16,2018-09-18 04:49:59,16.80878470891717,59.0,22.0,25.1579,2.6818181818181817,19.0,7.0,8.4191,2.7142857142857144
training,2018-09-23 05:56:09.953623,thanos::sroute:dca6268f-741a-4d1a-b1b0-aab13095a366,FTL,trip-153768216995336821,IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),IND562132AAA,Bangalore_Nelmngla_H (Karnataka),2018-09-23 05:56:09.953623,2018-09-25 07:18:31.940434,2962.0,True,1474,2018-09-23 15:55:21,1474.2235479310696,2356.0,1345.0,1808.3394,1.7516728624535316,101.0,28.0,39.9648,3.607142857142857
training,2018-09-21 20:42:44.578722,thanos::sroute:5524d0cc-a5e6-47f3-ba8a-59a2d505e161,FTL,trip-153756256457846480,IND421302AAG,Bhiwandi_Mankoli_HB (Maharashtra),IND382430AAB,Ahmedabad_East_H_1 (Gujarat),2018-09-21 20:42:44.578722,2018-09-22 14:50:26.400874,1087.0,True,286,2018-09-22 05:49:25,286.06426249709807,475.0,246.0,345.2403,1.9308943089430892,32.0,17.0,24.8221,1.8823529411764703
training,2018-09-18 06:53:36.602843,thanos::sroute:8786609b-8671-4d19-ae85-0f435514abdf,Carting,trip-153725362403083815,IND421302AAN,GreaterThane_Anjur_C (Maharashtra),IND400072AAB,Mumbai Hub (Maharashtra),2018-09-18 06:53:36.602843,2018-09-18 08:29:44.638909,96.0,True,18,2018-09-18 07:09:58,19.574887208113715,47.0,19.0,24.2841,2.473684210526316,17.0,8.0,12.3142,2.125
test,2018-09-29 21:29:54.470190,thanos::sroute:7bc6ddd7-f8a3-4538-bca2-736a0e4655b2,FTL,trip-153825659446993258,IND515671AAA,Dharmavram_SaiNgr_D (Andhra Pradesh),IND515134AAA,Puttaprthi_Gokulam_D (Andhra Pradesh),2018-09-29 22:59:44.932562,2018-09-30 00:15:19.135068,75.0,False,30,2018-09-29 23:17:29,30.296910322957,48.0,34.0,35.8933,1.411764705882353,8.0,5.0,6.014,1.6
training,2018-09-13 04:57:25.708746,thanos::sroute:6be6529b-f2ad-4714-b7ab-ac58f24711da,FTL,trip-153681464570847135,IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),IND600056AAB,MAA_Poonamallee_HB (Tamil Nadu),2018-09-13 04:57:25.708746,2018-09-15 10:44:35.527660,3227.0,True,1210,2018-09-14 02:31:56,1210.4842456738106,1918.0,1137.0,1570.5352,1.6868953386103782,48.0,22.0,31.2881,2.1818181818181817
test,2018-09-27 03:45:39.719762,thanos::sroute:2edc34a2-67ac-406c-9490-0876ba90bf05,Carting,trip-153801993971948889,IND421302AAR,Mumbai_East_I_21 (Maharashtra),IND421004AAA,Mumbai_Ulhasngr_DC (Maharashtra),2018-09-27 03:45:39.719762,2018-09-27 06:13:53.878460,148.0,True,9,2018-09-27 05:41:54,9.625720528271357,28.0,9.0,12.0513,3.111111111111111,28.0,9.0,12.0513,3.111111111111111
test,2018-09-27 08:42:39.529547,thanos::sroute:45807192-ccd2-4f20-a7af-efa35242624f,FTL,trip-153803775952929181,IND244235AAA,Gajraula_JawaharN_D (Uttar Pradesh),IND244901AAB,Rampur_RoshnBgh_I (Uttar Pradesh),2018-09-27 14:57:54.178353,2018-09-27 18:01:00.782620,183.0,True,66,2018-09-27 15:41:40,68.02524228986728,74.0,99.0,100.6048,0.7474747474747475,23.0,15.0,22.3826,1.5333333333333334
training,2018-09-15 11:48:10.002291,thanos::sroute:b8c85738-ff17-4a01-9200-db28e5b090f1,Carting,trip-153701209000204119,IND560300AAA,Bengaluru_KGAirprt_HB (Karnataka),IND560099AAB,Bengaluru_Bomsndra_HB (Karnataka),2018-09-15 11:48:10.002291,2018-09-15 15:25:06.791956,216.0,True,27,2018-09-15 13:09:25,27.22503746964574,115.0,40.0,40.0107,2.875,25.0,12.0,10.4491,2.083333333333333
training,2018-09-20 04:02:40.691128,thanos::sroute:cce26bb2-2365-4c9c-88f4-74322d1b3c9b,Carting,trip-153741616069090534,IND517501AAB,Tirupati_Balajicly_I (Andhra Pradesh),IND517583AAA,Puttur_Artmclny_D (Andhra Pradesh),2018-09-20 04:02:40.691128,2018-09-20 05:27:30.578420,84.0,True,9,2018-09-20 05:09:31,10.348331257389368,15.0,7.0,11.1955,2.142857142857143,15.0,7.0,11.1955,2.142857142857143
test,2018-09-28 18:11:30.101924,thanos::sroute:b96e4e2d-762a-477d-926d-c52ff3006319,FTL,trip-153815829010168891,IND562132AAA,Bangalore_Nelmngla_H (Karnataka),IND501359AAE,Hyderabad_Shamshbd_H (Telangana),2018-09-28 18:11:30.101924,2018-09-29 10:02:30.457796,951.0,True,462,2018-09-28 23:17:48,462.15209915368337,642.0,412.0,531.1838,1.558252427184466,24.0,24.0,25.1285,1.0
training,2018-09-19 22:10:46.165968,thanos::sroute:a3d93ee5-c742-4751-8923-d560ece3b0c7,FTL,trip-153739504616560728,IND263139AAA,Haldwani_PiliKoti_D (Uttarakhand),IND263153AAB,Rudrapur_UdhamNgr_H (Uttarakhand),2018-09-20 01:55:25.082327,2018-09-20 15:59:20.936014,843.0,True,22,2018-09-20 02:25:20,22.04228279187522,54.0,30.0,25.8077,1.8,54.0,30.0,25.8077,1.8
training,2018-09-25 19:40:59.210284,thanos::sroute:d623457b-692f-4c0c-bcab-45955f173aed,FTL,trip-153790445921005964,IND534001AAA,Eluru_Agraharm_DC (Andhra Pradesh),IND521333AAA,Kaikaluru_Atapaka_D (Andhra Pradesh),2018-09-26 03:24:35.048348,2018-09-26 04:32:56.004220,68.0,False,20,2018-09-26 03:41:24,20.49848880940903,47.0,26.0,25.3532,1.807692307692308,47.0,26.0,25.3532,1.807692307692308
training,2018-09-25 21:23:10.380886,thanos::sroute:caf62782-95cc-4d47-a071-d1c70384424b,FTL,trip-153791059038065877,IND501359AAE,Hyderabad_Shamshbd_H (Telangana),IND462022AAA,Bhopal_Trnsport_H (Madhya Pradesh),2018-09-25 21:23:10.380886,2018-09-27 00:01:00.527992,1597.0,True,660,2018-09-26 02:17:49,662.0218210607584,1287.0,605.0,853.1184000000001,2.1272727272727274,18.0,11.0,18.8727,1.6363636363636365
training,2018-09-26 23:54:16.708455,thanos::sroute:fcd09ac0-86d2-44d0-92ee-11c0e0bc8d1a,FTL,trip-153800605670819251,IND242307AAB,Tilhar_SingCLNY_D (Uttar Pradesh),IND207247AAB,Aliganj_KaimgnjRD_D (Uttar Pradesh),2018-09-27 08:27:33.418894,2018-09-27 13:15:44.426809,288.0,True,44,2018-09-27 11:21:12,44.12804230086243,110.0,54.0,48.5277,2.037037037037037,56.0,32.0,27.9836,1.75
test,2018-09-30 00:26:29.490569,thanos::sroute:714d43e3-aa30-41a1-94c9-560a8c64af81,Carting,trip-153826718949028291,IND586128AAA,Sindagi_KalyanNg_D (Karnataka),IND586211AAA,Indi_SindgiRD_D (Karnataka),2018-09-30 03:39:40.457529,2018-09-30 05:10:46.746769,91.0,False,39,2018-09-30 03:53:28,39.34288574809211,77.0,47.0,47.7055,1.6382978723404256,15.0,3.0,2.9168000000000003,5.0
training,2018-09-17 17:59:59.436488,thanos::sroute:ea719f23-0d12-478f-a068-368f3f462e5a,FTL,trip-153720721361595712,IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),IND160002AAC,Chandigarh_Mehmdpur_H (Punjab),2018-09-17 17:59:59.436488,2018-09-18 07:25:59.734293,806.0,True,88,2018-09-18 04:16:10,88.61822217768905,114.0,67.0,94.9106,1.7014925373134329,26.0,21.0,27.4934,1.238095238095238
training,2018-09-16 03:17:15.566261,thanos::sroute:b43ec86d-59c1-452c-b4a9-807d3574e5bf,FTL,trip-153706783556594741,IND411033AAA,Pune_Tathawde_H (Maharashtra),IND501359AAE,Hyderabad_Shamshbd_H (Telangana),2018-09-16 03:17:15.566261,2018-09-16 18:16:55.724752,899.0,False,515,2018-09-16 04:32:10,515.1111531528186,761.0,480.0,632.5863,1.5854166666666667,19.0,25.0,20.3734,0.76
test,2018-10-03 18:34:22.253454,thanos::sroute:162f9a67-5ebe-4338-8450-1c6d57d2c7b1,FTL,trip-153859166225316621,IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),IND712311AAA,Kolkata_Dankuni_HB (West Bengal),2018-10-04 03:37:28.724509,2018-10-05 17:46:29.338831,2289.0,True,22,2018-10-05 15:29:30,22.626309054292317,47.0,16.0,22.6944,2.9375,47.0,16.0,22.6944,2.9375
training,2018-09-22 01:01:30.486072,thanos::sroute:07bed8fc-ac77-44d7-ad13-ee61d0871be0,FTL,trip-153757809048581834,IND384205AAA,Mehsana_Panchot_IP (Gujarat),IND382715AAA,Kadi_KaranNGR_D (Gujarat),2018-09-22 01:01:30.486072,2018-09-22 03:09:31.060764,128.0,False,35,2018-09-22 01:01:30.486072,35.65073915243681,82.0,40.0,42.6056,2.05,42.0,16.0,16.7886,2.625
training,2018-09-21 08:40:08.028271,thanos::sroute:e2f5faaa-455a-494b-a501-549c3e3081ec,FTL,trip-153751920802804631,IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),IND421302AAG,Bhiwandi_Mankoli_HB (Maharashtra),2018-09-21 22:55:24.325823,2018-09-23 14:22:06.618075,2366.0,True,440,2018-09-22 23:10:06,441.3866081760778,640.0,413.0,530.5310999999999,1.549636803874092,15.0,12.0,13.8939,1.25
training,2018-09-17 20:16:13.432275,thanos::sroute:981e3306-1209-469c-87ab-3c7c827356a7,FTL,trip-153721537343204640,IND341510AAB,Merta_Central_DPP_1 (Rajasthan),IND305001AAC,Ajmer_FoySGRRD_I (Rajasthan),2018-09-18 09:54:16.383590,2018-09-18 14:51:23.209367,297.0,True,44,2018-09-18 12:25:22,44.05186892351095,96.0,42.0,55.9179,2.2857142857142856,27.0,14.0,20.2002,1.9285714285714288
test,2018-09-29 02:36:36.834881,thanos::sroute:e7f36f0c-4cfe-47f1-9aa6-29a0cb45cf33,Carting,trip-153818859683467221,IND387001AAA,Nadiad_DC (Gujarat),IND388220AAA,Umreth_Dakor_DC (Gujarat),2018-09-29 03:59:36.217114,2018-09-29 05:11:29.117947,71.0,False,24,2018-09-29 04:29:57,24.377112755582267,39.0,24.0,26.5122,1.625,11.0,6.0,6.9583,1.8333333333333333
test,2018-09-28 01:11:14.304504,thanos::sroute:02c0d25f-8fc0-476a-8dea-1def57198093,Carting,trip-153809707430407949,IND421302AAG,Bhiwandi_Mankoli_HB (Maharashtra),IND400102AAB,Mumbai_Jogeshwri_L (Maharashtra),2018-09-28 01:11:14.304504,2018-09-28 05:39:23.597378,268.0,True,9,2018-09-28 03:27:55,9.376840496387358,46.0,13.0,12.3366,3.5384615384615383,46.0,13.0,12.3366,3.5384615384615383
test,2018-09-27 06:12:46.137400,thanos::sroute:6be6529b-f2ad-4714-b7ab-ac58f24711da,FTL,trip-153802876613714747,IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),IND600056AAB,MAA_Poonamallee_HB (Tamil Nadu),2018-09-27 06:12:46.137400,2018-09-29 12:11:18.125562,3238.0,True,1232,2018-09-28 01:55:53,1232.020203959683,2043.0,1155.0,1595.9839,1.7688311688311689,34.0,23.0,33.3935,1.4782608695652173
training,2018-09-26 20:19:19.121380,thanos::sroute:e866c00e-7bac-4648-aefb-bed86933f8ec,FTL,trip-153799315912101443,IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),IND390022AAA,Vadodara_Karelibaug_DPC (Gujarat),2018-09-26 20:19:19.121380,2018-09-27 20:14:00.989783,1434.0,True,682,2018-09-27 01:18:03,682.5521930085375,1124.0,626.0,833.3033,1.7955271565495208,22.0,15.0,21.8983,1.4666666666666666
training,2018-09-19 17:42:36.233776,thanos::sroute:a993f357-bb38-4d7f-a43d-adc31f795d80,Carting,trip-153737895623344276,IND680712AAA,Irinjlkuda_Greens_D (Kerala),IND683511AAA,Aluva_Peedika_H (Kerala),2018-09-20 02:59:14.480438,2018-09-20 04:49:44.961280,110.0,True,9,2018-09-20 03:53:18,9.253475432334408,16.0,12.0,11.007,1.3333333333333333,16.0,12.0,11.007,1.3333333333333333
training,2018-09-23 22:16:52.531625,thanos::sroute:b875794e-3217-4047-a603-7a02d8e70f55,FTL,trip-153774101253128567,IND177033AAA,Nadaun_Ward6_D (Himachal Pradesh),IND160002AAC,Chandigarh_Mehmdpur_H (Punjab),2018-09-24 08:59:29.805096,2018-09-24 21:54:36.717879,775.0,True,44,2018-09-24 18:29:20,49.00748113489886,116.0,63.0,55.086,1.8412698412698407,64.0,26.0,25.0133,2.4615384615384617
training,2018-09-16 20:28:33.153872,thanos::sroute:4029a8a2-6c74-4b7e-a6d8-f9e069fbcea9,FTL,trip-153712971315208488,IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),IND562132AAA,Bangalore_Nelmngla_H (Karnataka),2018-09-17 09:21:00.205088,2018-09-19 10:24:51.298575,2943.0,True,110,2018-09-19 07:10:46,116.30760207287123,188.0,133.0,137.8288,1.413533834586466,20.0,30.0,33.0724,0.6666666666666666
test,2018-09-30 17:21:21.411339,thanos::sroute:2d38f86c-9e81-44c3-88ff-f2c6ac3358d2,Carting,trip-153832808141107171,IND131021AAA,Sonipat_AmzonDev_V (Haryana),IND131028AAA,Sonipat_Kundli_P (Haryana),2018-09-30 17:21:21.411339,2018-09-30 17:55:53.771305,34.0,True,9,2018-09-30 17:36:21,9.288508167542265,10.0,8.0,10.3924,1.25,10.0,8.0,10.3924,1.25
training,2018-09-12 07:04:28.581420,thanos::sroute:e2f5faaa-455a-494b-a501-549c3e3081ec,FTL,trip-153673586858116198,IND160002AAC,Chandigarh_Mehmdpur_H (Punjab),IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),2018-09-12 07:04:28.581420,2018-09-12 22:59:17.901189,954.0,True,22,2018-09-12 19:16:08,22.110233980962363,54.0,24.0,22.515400000000003,2.25,54.0,24.0,22.515400000000003,2.25
training,2018-09-20 19:42:20.764227,thanos::sroute:2cb11ecd-7ac1-4c28-8781-af0ca81d1420,FTL,trip-153747254076397423,IND562132AAA,Bangalore_Nelmngla_H (Karnataka),IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),2018-09-21 05:39:56.221550,2018-09-23 10:48:16.634437,3188.0,True,1430,2018-09-21 14:43:20,1432.0872130032262,2642.0,1356.0,1868.6014,1.948377581120944,26.0,19.0,25.8081,1.368421052631579
test,2018-09-28 15:10:24.031925,thanos::sroute:cb99eafd-7f09-408b-89f2-0cd3e265193f,FTL,trip-153814742403167863,IND302014AAA,Jaipur_Hub (Rajasthan),IND301001AAB,Alwar_Central_I_1 (Rajasthan),2018-09-28 15:10:24.031925,2018-09-28 19:59:02.965863,288.0,True,44,2018-09-28 19:02:31,44.52049143893069,54.0,44.0,49.1529,1.2272727272727273,27.0,22.0,24.2642,1.2272727272727273
training,2018-09-21 02:44:16.366878,thanos::sroute:951d77aa-4725-4c4e-882d-42acc35b3303,FTL,trip-153749785636665440,IND421302AAG,Bhiwandi_Mankoli_HB (Maharashtra),IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),2018-09-21 02:44:16.366878,2018-09-22 14:22:12.170774,2137.0,False,1078,2018-09-21 05:52:05,1078.2261523173272,1935.0,969.0,1322.9147,1.9969040247678016,108.0,37.0,41.462300000000006,2.918918918918919
test,2018-09-27 14:31:35.311640,thanos::sroute:41ad9dc1-ce43-414d-b161-69f16e875122,FTL,trip-153805869531137566,IND209304AAA,Kanpur_Central_H_6 (Uttar Pradesh),IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),2018-09-29 00:41:49.032059,2018-09-29 17:50:13.300998,1028.0,True,22,2018-09-29 16:16:16,22.2746640647674,39.0,28.0,25.8426,1.3928571428571428,39.0,28.0,25.8426,1.3928571428571428
training,2018-09-14 22:25:01.584196,thanos::sroute:05c1c3a2-b159-49cc-89ae-bcce3d1083e9,FTL,trip-153696390158396796,IND580028AAA,Hubli_Adargchi_IP (Karnataka),IND403726AAA,Goa_Hub (Goa),2018-09-15 09:31:37.269990,2018-09-15 19:17:45.335870,586.0,True,22,2018-09-15 18:15:24,23.77302503670324,59.0,37.0,38.6021,1.5945945945945943,59.0,37.0,38.6021,1.5945945945945943
test,2018-10-03 16:06:48.894451,thanos::sroute:182fdad4-dc74-4c7d-ada4-0a76d4c763ed,FTL,trip-153858280889417548,IND131028AAB,Sonipat_Kundli_H (Haryana),IND247667AAB,Roorkee_IOTCEncl_L (Uttarakhand),2018-10-03 16:06:48.894451,2018-10-03 23:42:23.300455,455.0,False,128,2018-10-03 18:53:28,128.41977028088664,258.0,139.0,163.1656,1.856115107913669,39.0,22.0,25.3105,1.7727272727272727
training,2018-09-24 18:18:00.311575,thanos::sroute:4029a8a2-6c74-4b7e-a6d8-f9e069fbcea9,FTL,trip-153781308031132891,IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),IND562132AAA,Bangalore_Nelmngla_H (Karnataka),2018-09-25 05:57:25.505519,2018-09-27 09:43:33.457611,3106.0,True,594,2018-09-26 19:20:29,596.8908952723501,863.0,529.0,684.8566,1.631379962192817,35.0,22.0,27.7443,1.5909090909090908
